帖子链接,标题,正文,标签,发布时间,发布地点,点赞数,收藏数,评论数
https://www.xiaohongshu.com/search_result/67c6e5a4000000002901e46f?xsec_token=ABNWl5YkLP6zGXLAL1ixuIg53ye1qK9WncamRWNm2wNjQ=&xsec_source=,厦门探店~SM城市广场一期~瑞幸咖啡,地址~商场4楼 	 试喝~轻咖柠檬茶（超大杯） 	 轻咖概念：轻咖柠檬茶在传统柠檬茶的基础上加入了100%阿拉比卡咖啡生豆咖啡液，咖啡因含量低于标准美式咖啡，带来“轻提神”的效果，适合咖啡因敏感人群。 	 口感与风味：饮品以广东香水柠檬汁为主，柠檬香气浓郁，搭配生豆咖啡液的草本风味，口感清爽柔和，层次丰富，带有淡淡的茶香和回甘。 	 健康属性：0脂配方，低负担，符合健康饮品趋势，适合追求健康生活的消费者,"厦门探店, 厦门拍照, 厦门打卡, 咖啡爱好者, 瑞幸咖啡, 下午茶, 厦门吃喝玩乐, 厦门攻略, 厦门旅游, 厦门",03-04,,25,15,0
https://www.xiaohongshu.com/search_result/66c3fb32000000001f0171d4?xsec_token=ABgNiqIk4jqNrgXACzCxv-iqE57TjgfOSgjQHqzu1PmeE=&xsec_source=,深圳宝安国际机场T3 8️⃣元菠萝包🔟元瑞幸,1️⃣ 翠华 📍国内出发过安检之后39-50登机口拐弯处（过安检后一直往前走，遇到环岛，就在环岛附近，非常好找） 🌟 据说是非常正宗的菠萝包，正好中转来尝尝。 全部都是现烤的，菠萝包酥脆，菠萝油香甜，蛋挞是我的最爱，蛋液满满当当非常滑嫩，并且价格在机场也非常友好（价格可以看 图3-5） 	 二编/他们早晨不卖蛋挞（伤心了！ 	 2️⃣ 瑞幸 📍在27登机口对面 🌟永远为瑞幸打call，没想到在机场也可以喝到便宜咖啡！直接美团搜瑞幸咖啡（27号登机口店）就可以看到团购价，几乎所有种类都包含了，过安检点了到店直接拿！！ 	 甜的东西吃多了特别容易腻，搭配一杯清清爽爽的美式瞬间丝滑！nice👍,"美食打卡, 必吃榜, 吃吃喝喝, 坐飞机, 平价美食, 好吃",编辑于 04-07,,136,103,2
https://www.xiaohongshu.com/search_result/692e7513000000001e02bbf5?xsec_token=AB8lKgRFdsiVpTdLKPFyUV9hKSchb6YT122JOeCybuN68=&xsec_source=,乌鲁木齐有可以拍这种照片的地方吗,搜了半天，哪里的瑞幸有这种玻璃还有座位啊 根本找不到咖啡店也行,"求助, 一种很新的拍照方式",5天前,新疆,58,25,25
https://www.xiaohongshu.com/search_result/66134dd2000000001b012e17?xsec_token=ABJ-Nho6BISMIuDNq9C5Q3CvUJ4RbOgPwqChSTIMK_x0k=&xsec_source=,无标题,4⃣️🈷️第一弹打卡✅ 不会拍照，随便忽悠一下！ 换一张小伙伴的瑞瑞美照,瑞幸新品,2024-04-08,,点赞,1,0
https://www.xiaohongshu.com/search_result/6932315e000000001e037785?xsec_token=ABojgMZroluhB5yqYqIL_OA3RJ57XD0w1kbdR0qD0eGcE=&xsec_source=,瑞门！,,"欢迎回到疯狂动物城, 这才是联名的正确打开方式, 我爱喝咖啡, 今天喝什么, 瑞幸",2天前,广东,1,收藏,2
https://www.xiaohongshu.com/search_result/64dc5a9d000000001201c567?xsec_token=ABt4Wru0-7sNuImjoFrvngPBkmgmt1R_VBHBByajgBmIE=&xsec_source=,瑞幸咖啡,测评 這波操作可以的，又有咖啡☕️又有喜欢的周边。 不知道是为了周边送还是为了咖啡☕️种草即溶咖啡@瑞幸咖啡旗舰店,"100家探店计划, 打卡100家咖啡馆, 瑞幸咖啡, 瑞幸咖啡测评, 瑞幸, 三顿半, 咖啡, 瑞幸种草, 瑞幸即溶咖啡",编辑于 2023-08-16,,1,收藏,4
https://www.xiaohongshu.com/search_result/68a5ef1b000000001c00ae31?xsec_token=ABYZ4IXtTKT8-8J5hDnFl82KTJ1BgMehWCeb-DjYl6Wm4=&xsec_source=,瑞幸联营店长培训第十二天 岗位部署,岗位部署要点 制作岗优化线下培训,"瑞幸, 瑞幸线下培训",08-20,,56,19,0
https://www.xiaohongshu.com/search_result/689f351a000000001c00cf09?xsec_token=ABlH0jD_62912mpZaTGiYsEyDDzmUkyvHfeAQZDcFg1m4=&xsec_source=,瑞幸联营店长培训第五天 开早流程梳理,继续开早 闯祸的一天没给吸管差评水灵灵的吻上来了 店里伙伴都特别好，好愧疚联营,"瑞幸, 瑞幸联营",编辑于 08-15,,14,1,2
https://www.xiaohongshu.com/search_result/69323e43000000000d00fec8?xsec_token=ABojgMZroluhB5yqYqIL_OA8zczktcTQ1bjNSGrVyEMpk=&xsec_source=,Xhs 真的能学到东西,太好看了吧啦吧啦 打备注真的有用卡皮吧啦巴西季联名,"瑞幸, 我就说上网一定能学到东西, 瑞幸卡皮吧啦, 瑞幸巴西季, 瑞幸联名",2天前,广东,点赞,收藏,0
https://www.xiaohongshu.com/search_result/693558de000000001e003511?xsec_token=ABKzGgyCeO6xZvhIkBrU5A49ofKFoODyX7ta8gGRhv6Rc=&xsec_source=,第37天｜今日支出146元｜今天逛商场购物日,今日收入：0元 今日支出：83元 裤子1:117元（老公买单不计入支出） 裤子2:199元（老公买单不计入支出） 给爸爸买的矿泉水牛奶：86元 瑞幸咖啡：20元 地铁🚇：10元 零食：15元 蛋糕面包：15元 	 今日小蟹日记 一觉睡到自然醒对感觉真棒啊！今天去中东砂之船奥莱购物，我想买冬季穿的裤子，我和老公诉苦现在还在穿夏天穿的裤子（其实也不冷），老公大方说带我去购物哈哈！成功薅到老公羊毛🦙哈哈，因为离得远加上很久没坐公共交通了，我们今天决定坐轻轨去的，座椅有加热，车上人不算很多，一路上看看窗外也很享受。 	 地铁直接通到商场里都不用出门，感叹真的好方便呀！进去直奔运动品牌区，基本都在打折，价格也不贵，挑到两条合适的裤子，老公买单。他也在特价区挑到两件上衣，99一件，也挺不错的。我们买衣服基本就是舒适为主，一件合身到衣服可以穿很久。不过我要吐槽瑞幸的阿克苏苹果拿铁，除了一点甜味和奶味，连一丁点苹果的味道都没有，这也太唬人了！不好喝，或者店员忘记加苹果了，反正就是一点苹果都没喝出来。 	 买完回家，吃的上周网购的齐齐哈尔烤肉，蛮香的。但是我和老公还是更喜欢日式烤肉多一点，之前总去黑牛家，不过他家不在我们总去的商场了，所以去的就少了。不过在家吃确实省钱，我们两斤肉都没吃完，一顿成本都不到50。吃完饭喝点茉莉花茶🍵，再吃个网纹瓜，美滋滋的周日生活就这么过去了。又要迎来一周的牛马生活了。 	 打卡计划日记方法,"我的日常, 打工人日常, 存钱大作战, 存钱plog, 存钱, 存钱打卡, 攒钱, 上班族日常, 低物欲生活, 理性消费, 一人食吃什么, 省钱, 女生存钱, 攒钱计划, 每日消费, 记账打卡, 攒钱日记, 攒钱方法, 日常plog",编辑于 4小时前,吉林,点赞,收藏,0
https://www.xiaohongshu.com/search_result/68b67fad000000001d0063f7?xsec_token=ABkGCfJJH5cRd5yzYI29DC3dUW8RbUIYzx2nVZZlzLBbs=&xsec_source=,luckin,这挂件实在是深得我心呀～,"瑞幸, 血液里流淌的是咖啡, 咖啡续命",09-02,,2,收藏,0
https://www.xiaohongshu.com/search_result/6902161c0000000003019e2a?xsec_token=ABUI1mi8GSuUW1Ddys4fGy4MsTfrNLPh8bTRqfF-iArrk=&xsec_source=,无标题,瑞幸八周年活动打卡参与的两个挂件和耳机包什么时候发货啊 怎么一点动静都没有,瑞幸八周年,10-29,,10,3,43
https://www.xiaohongshu.com/search_result/692d61d3000000001b031e62?xsec_token=ABOdQbz9-xhya0iQXPjlFQoWn_Mtor1QqYfLmZK0VAjRQ=&xsec_source=,喝到了易烊千玺同款咖啡☕️,@瑞幸咖啡 你家代言人易烊千玺好帅[心心眼R]瑞幸全球代言人,"易烊千玺, 易烊千玺瑞幸全球代言人, 烤椰拿铁, 天冷就喝热咖啡",6天前,广东,7,2,7
https://www.xiaohongshu.com/search_result/69324893000000001e011f0d?xsec_token=ABojgMZroluhB5yqYqIL_OA4fvXBMaC3fbGmNf5mV27rI=&xsec_source=,瑞幸咖啡之大家觉得呢？,真的，这几次点的新品有点失望透啦……,"发现更多生活之美, 喜欢喝咖啡, 瑞幸咖啡, 想看看大家拍的咖啡",2天前,湖北,点赞,收藏,0
https://www.xiaohongshu.com/search_result/6934f1a5000000001d0393f9?xsec_token=ABWVrbEhJ2q6q1BxoupwZJzGc5jHRaKs05CZmfYbs68ik=&xsec_source=,无标题,医疗与护理学院21天打卡计划_ _遇见幸福打卡 ​12月7号day9 这么好的天气，当然是去点一杯瑞幸，然后躺在宿舍美美追剧了。,,12小时前,湖北,点赞,收藏,0
https://www.xiaohongshu.com/search_result/69327407000000001e00b6d1?xsec_token=ABojgMZroluhB5yqYqIL_OA8h0ogIo5YQbic7qxUUFck0=&xsec_source=,我也是学会一种很新的拍照方法啦！,票根拍照法！好看！有一种穿越时空隧道的感觉哈哈哈哈哈 想看看你们最新一期瑞幸的周边都长什么样！,"一种很新的拍照方式, 不懂就问有问必答, 摆拍, 随拍, 小七卡皮, 瑞幸咖啡, 出去玩这样拍, 朋友圈文案, 朋友圈配图",2天前,北京,点赞,收藏,0
https://www.xiaohongshu.com/search_result/692cfe04000000001e027f71?xsec_token=ABgHzAqbQr_eApO0YrXI4s2_jAAXx7zuDcIsoij_gwc8s=&xsec_source=,瑞子你有这两位代言人半夜睡觉都得笑醒吧,就是这个双强爽！,"瑞幸咖啡, 小七卡皮, 桑巴深烘拿铁",6天前,北京,111,4,6
https://www.xiaohongshu.com/search_result/692ff42c000000001b031dad?xsec_token=ABGuGFIFvexu6PyktFbeJY_QPATgMcUUtvTqev3tA9Dkk=&xsec_source=,瑞幸拍照真的好出片！！,开不开闪光灯都很好看！,"ootd, 今天穿什么, 拍照姿势, MANYSTON他集",编辑于 4天前,浙江,69,14,1
https://www.xiaohongshu.com/search_result/6922f00b000000001e00a495?xsec_token=ABgOkUf6ZKcXbsK6r2xRyeQKEd8ZMw2EXQV9Mc80cOHYw=&xsec_source=,无标题,瑞幸咖啡师坐镇，不用车机也可以喝咖啡，重点是免费的 来 方程豹展台，A区2.1馆 不仅有免费咖啡，还有方程豹更多的打卡好礼～ 模特演绎、方程豹豹8无人机现场起飞、豹5暴力模式45度爬坡展示、VR体验…… 快来方程豹展台看方程豹汽车吧～^_^ — — — — — — —我是分割线— — — — — — 方程豹钛3价格： 501KM后驱Pro版	13.38w💰 501KM后驱Max版13.98w💰 501KM后驱Ultra版14.98w💰 501KM四驱Max版15.38w💰 501KM四驱Ultra版16.38w💰 501KM四驱无人机版17.78w💰(可选装无人机套装) 方程豹钛7价格： 135km两驱Pro版：💰17.98w 200km两驱Max版：💰18.98w 190km四驱Max版：💰20.68w 190km四驱Ultra版：💰21.98w 方程豹豹5价格: 方程豹5天神之眼max版：23.98w💰 方程豹5天神之眼ultral版：25.98w💰 方程豹5华为乾崑智驾版：28.48w💰 方程豹5云辇华为乾崑版：32.98w💰 210Km天神之眼Ultra版💰26.98w 210Km云辇天神之眼Ultra版💰27.98w 210Km乾崑Ultra版💰29.48w 210Km云辇乾崑Ultra+版💰32.98w 方程豹豹8价格: 方程豹豹8智勇豪华七座💰37.98w 方程豹豹8智勇豪华六座💰38.78w 方程豹豹8智勇旗舰七座💰39.98w 方程豹豹8智勇旗舰六座💰40.78w 方程豹豹8智勇无人机豪华七座💰39.58w 方程豹豹8智勇无人机豪华六座💰40.38w 方程豹豹8智勇无人机旗舰七座💰41.58w 方程豹豹8智勇无人机旗舰六座💰42.38w 方程豹豹8智勇五座版💰37.98w 方程豹豹8旗舰五座版💰39.98w,"2025广州国际车展, 方程豹汽车, 方程豹5, 方程豹8, 方程豹钛3, 新能源汽车补贴, 瑞幸咖啡, 广州车展, 小玥玥, 刘一琳",11-23,广东,2,1,1
https://www.xiaohongshu.com/search_result/69253d4f000000001f00a797?xsec_token=ABpV5UnXXtOg6uJv1RrqUn0ZWfYkMPxA1qSplCKa7TYBQ=&xsec_source=,引进南开八里台的是瑞幸！我们有救了！,家人们！确定了！ 之前说的八里台咖啡奶茶小车的咖啡引进的是瑞幸坐标学活 	 奶茶是没听过的杂牌更正：据评论区uu说奶茶应该是蜜雪冰城！！！ 	 啊啊啊啊啊啊啊啊柠檬水我的爱！！！咖啡是瑞幸全都不是杂牌！我们终于有救了[完啦R][完啦R] 	 以后八里台津南同等待遇校区里都有瑞幸和蜜雪了 能不能期末考试周前就开啊孩子真的很需要[抽泣R]咖啡车,"南开大学, 咖啡, 瑞幸, 瑞幸咖啡, 八里台, 咖啡车, 蜜雪冰城",编辑于 11-25,天津,108,7,75
https://www.xiaohongshu.com/search_result/688bcaaf000000002302fb53?xsec_token=ABaVDpODYsXVioeeXSykGHNCeG4RUk6yaTS5IGVb7CCYw=&xsec_source=,无标题,打烊的第二天，兼职的第四天，整理一下目前学到的打烊流程。今天刚上岗一直怕出错鸭梨山大，店长估计都看出来了问我是不是很紧张，我说每天都在犯新的错误，店长姐姐还安慰我说这没什么的我瞬间心里好受多了临下班前店长还让我提醒她，如果工时差不多了就跟她说准备录视频，开心,"清洁与卫生, 瑞幸兼职",08-01,,70,59,9
https://www.xiaohongshu.com/search_result/6698bfc7000000002500431f?xsec_token=ABT4tH_kBXj6L24vt7eaEKy_Wi_kan8VlzSLJgvoFR6KU=&xsec_source=,🎉瑞幸第20000店开业🎉举杯一起瑞,没错，感谢大家的支持 小瑞喜提20000家门店啦 就在今天🎉瑞幸第20000家门店 📍北京中关村·在握旗舰店🎊盛大开业 	 门店内还有主题雕塑📷科技感十足，超适合打卡拍照 欢迎瑞宝们来门店瑞一杯跟着小瑞一起幸运在握！ 	 更多惊喜 我们周一见 两万店,"瑞幸咖啡, 瑞幸咖啡两万店, 瑞幸门店",2024-07-18,,345,67,173
https://www.xiaohongshu.com/search_result/67bb50770000000009039150?xsec_token=ABUkATXASdvYzYYeldD31CNZorPVWy0xQH9NFMsV19ykE=&xsec_source=,瑞幸上班30小时已拿到咖啡师,瑞幸入职第6️⃣天，上班30小时拿到了咖啡师资质 其实本来第五天就拿到了，店长忘记给我截图所以今晚才上传。店长还觉得我的进度快得离谱，哈哈哈哈 说说我这6️⃣天的瑞幸之旅吧 第一天去的时候还是挺紧张的，因为我什么也不会什么也不懂 完完全全就是纯小白。到店后值班主管们给我准备围裙胸卡贝雷帽，帮我入职录入系统教我怎么打卡。她们都是很好的姐姐，教我也很有耐心，会夸我做得很好了，做错了也会安慰我说没关系，有一位姐真的很好很好。 那么说说我第一都做了什么吧，首先洗完手后就开始做预打烊准备：擦杯架、咖啡机底下、擦茶桶架、擦单屏机、小票机这些（要记得拍照哦）。距离正式预打烊还有一段时间，姐们就会让我做一些简单的咖啡如：生椰拿铁、丝绒拿铁、标准美式等。我们店是21点打烊，所以18点就正式预打烊就开始清洗隔渣池、三联池、扫地（仓库、客区、吧台）、拖地（同上）、蓝色抹布擦桌子凳子等。差不多19点过后洗一半小器具，20点以后洗第一台咖啡机，20:30左右洗直饮水机和可能不会用到的物料擦洗后用保鲜膜封起来如：抹擦粉、原味分、风味糖浆。20:40-50左右可以把一些茶汤桶洗了。21:00以后就所有的东西该洗洗该刷刷该擦擦。我这6天差不多都是21:40多离店的。准时准点下还是有点难度，好在离家近嘿嘿嘿 第二天就依旧第一天做什么就做什么，因为熟悉了。当然值班主管们会抽问我预打烊做些什么，什么什么的配方是啥，配方我都是支支吾吾的笑死。第三天又被另一个问还是卡顿有些记不住笑死，她就给我说记得回去背。第456天就更顺利了，你会发现自己越来越上手，甚至会觉得：也就那样！ 瑞幸的打烊班就这些咯，有不懂的大胆的问，不会怎么的，那些值班主管副店长都是这么过来的，所以会不吝赐教。当然如果遇到个人人品有问题的就难说了。 ✨关于咖啡师资质认证：店长发给我一段文字叙述和一段视频，我看了十几分钟就去上班了。到店后一个姐让我先对她描述一遍，但我的那个、然后太多了，姐让我去库房又看了几分钟，出来后又让我从头到尾拿杯演示几遍。准备好了以后就叫姐帮我录然后一遍就过了，发给店长店长看过没问题就准备后续的瑞幸大学上传就完事啦。 准备去瑞幸的可以看看我这些天都做什么忙什么，当然这只是开始，工作强度也算比较大的，忙的时候也容易出错，但是没关系，谁的会犯错，第一次错了我们争取下一次做对就好了,"瑞幸, 咖啡",02-24,,693,317,167
https://www.xiaohongshu.com/search_result/681aef04000000000c03b19f?xsec_token=ABInWX_eL2exqCmIPLiamtQYfpUOYO88K40G9bWJUa-Is=&xsec_source=,快去喝快去喝快去喝！！！,爱喝瑞幸的人有福了,"今天喝什么, 喝一口就爱上, 喝一口就爱上",05-07,,点赞,收藏,1
https://www.xiaohongshu.com/search_result/6934febf000000001e0023e7?xsec_token=ABWVrbEhJ2q6q1BxoupwZJzFAdrgeEhdyKoYpkyJ2p8ws=&xsec_source=,轻断食21天能瘦多少,day9✅ 今日饮食🔽 早：瑞幸小黄油拿铁 午：一点点四季奶青 🔥两杯总热量700-780卡 💦2L 💩 打卡日记搭子,"减肥, 减肥打卡, 轻断食, 减肥日记, 减肥搭子",编辑于 10小时前,湖北,1,1,0
https://www.xiaohongshu.com/search_result/6592411a000000001c01356e?xsec_token=ABG0liZx3yG-EBpxVFn3WBR-yDWibto45SqTqf8QVDY_A=&xsec_source=,165/48瑞幸打卡,,,2024-01-01,,1,1,0
https://www.xiaohongshu.com/search_result/691af9c3000000000402bf49?xsec_token=ABdkveevyku--dMSrlQHf73INx4fO09N2xANWrt3n38dQ=&xsec_source=,11.17/11.24瑞幸✖️疯狂动物城2联名全攻略,哇啊啊，是我最喜欢的疯狂动物城啊 朱迪尼克我都要11月17日 联名周边：毛绒相框/贴纸/徽章 	 11月24日 联名周边：刺绣冰箱贴/贴纸 周边,"疯狂动物城2, 联名, 联名周边, 瑞幸联名, 尼克, 朱迪",编辑于 11-19,江苏,85,32,30
https://www.xiaohongshu.com/search_result/691d5616000000001e039b7a?xsec_token=ABC2LNyw1hXD9z1jbeuGXDKCBcfRae43GrwuaZbOfFIYI=&xsec_source=,110斤减肥Day1 | 965卡吃饱食堂➕瑞幸,这里是七七冰🧊，立志把脂肪冻住！ 🏆目标：162cm/110斤 → 90斤 🌟策略：不刻意饿着自己 尽量营养均衡 不液断不过度节食！ 了解并尊重自己的身体需求 热量清晰 记录自己的饮食｜热量｜体重｜感受 冷静进食！（力求哈哈） ✂️早晨空腹体重：109.4斤 	 📝Day 1 饮食热量实录： 早餐 295大卡：无糖豆浆100+牛肉锅贴120+茶叶蛋75 午餐 310大卡：瑞幸美式10+芝士恰巴塔310 晚餐 350大卡：自选菜（主食70➕菜50➕肉230 💬 希望我这次减肥能一鼓作气哈哈 我觉得瑞幸这个恰巴塔还挺好吃的p6请看咬合面 我的美式是热的…喝中药不过这样特别顶饱 喝了大半天 不容易饿 明天准时上秤 期待变化… 哦对称体重最好是早晨空腹排便后 然后控制变量地称！ 有一起的姐妹可以和我一起打卡！👇 	 打卡日常,"减肥, 小基数减肥, 减肥打卡, 减肥日常, 一天吃什么, 七七冰的冷冻脂肪日记, 热量测评, 生活化减肥",编辑于 11-19,北京,9,收藏,6
https://www.xiaohongshu.com/search_result/67667fd8000000000b0159c0?xsec_token=ABWrhUxBchqFTUIcsgIXk0JG2D1lUmjU0Gmeg8ie_2Elk=&xsec_source=,瑞幸的活动,快到瑞幸咖啡万象城店打卡啦,瑞幸咖啡,2024-12-21,,点赞,收藏,0
https://www.xiaohongshu.com/search_result/6930f2eb000000001e014e51?xsec_token=AB19SE94c2iF840OmiUHBnRE37LW2jrp53JdJIQez5xlI=&xsec_source=,景德镇三宝村值不值得去（附打卡攻略）,值得打卡✅ • 艺术氛围浓：陶艺工作室、特色小店扎堆，可近距离看创作、体验陶艺，陶瓷爱好者狂喜； • 出片率超高：瓷片墙、美术馆建筑、茶园小径，随手拍都是文艺大片； • 环境惬意：青山绿水环绕，设计感民宿、咖啡馆多，适合慢逛放松。 - 不值得打卡❌ • 商业化渐浓：部分店铺同质化，非陶瓷爱好者可能觉得“逛无可逛”； • 景点较分散：靠步行难走遍，无电动车会觉得不便； • 性价比一般：部分餐饮、体验项目价格偏高，纯观光游客可能觉得“不值票价”。 - 三宝村打卡攻略： 1️⃣打车到陶咖，然后下车右手边瑞幸咖啡门口可以打卡景德镇三个字的茶碗。（找不到可以导航瑞幸咖啡） 2️⃣过马路对面，陶咖门口左侧也有打卡墙，不要错过。 3️⃣陶咖入口排队，尽量早点去排队，打卡受气瓶。 4️⃣打卡完受气瓶可以导航去无语咖啡，打卡无语佛。 旅游攻略旅行三宝村打卡旅游文化之旅,"景德镇陶瓷, 景德镇, 景德镇旅游, 吃在景德镇, 景德镇攻略, 景德镇旅行, 手作陶瓷, 陶瓷, 三宝村, 景德镇三宝村, 三宝村打卡, 景德镇旅游, 瓷都旅行, 江西旅游, 小众旅行地, 文艺旅行, 陶瓷文化之旅",3天前,江西,4,2,0
https://www.xiaohongshu.com/search_result/69329ec7000000001902629f?xsec_token=ABojgMZroluhB5yqYqIL_OA4kdtxjdrv8nvAZag7Bi8Hc=&xsec_source=,送一杯瑞幸！！着急赶大巴来不及拿了,,"瑞幸, 科技园, 深大地铁口, 免费喝咖啡, 咖啡免费喝, 请你喝咖啡, 工作日的续命咖啡",2天前,广东,2,1,19
https://www.xiaohongshu.com/search_result/68aebf17000000001d028482?xsec_token=ABJMJqo1ft1LqYPHaZQ9NT6F_LEwS4xXhFr91H7Cv7-p0=&xsec_source=,☕coffee tray💜,跟上拍谷热门题材的步伐，小食量人也能拍coffeetray，可惜玩偶放假忘学校了，没有关系，开学后还能拍 这个瑞幸乘乘的，点单杯备注了，给了我四个杯托,"光与夜之恋查理苏, coffeetray, 光与夜之恋, 谷美拍摄, 谷美",08-27,,19,4,0
https://www.xiaohongshu.com/search_result/66bee795000000000503add9?xsec_token=ABF2mlVfkUzZFiBuUEWto9BcwnkN2TRVtwjaL0YaHX7F4=&xsec_source=,7.9一杯真好喝,刘亦菲宣布代言瑞幸，为了支持我女神，我赶紧来一杯咖啡表下态 最近发现一个薅羊毛的好去处，可以7.9一杯哈哈，前两天囤了券 今早下单体验一下，不错不错，以后就薅7.9的羊毛就行哈哈 家门口这家环境不错 泰兴大厦的店可以坐着 装修布局什么的也很有意思。可能因为楼上是字节跳动吧，这快十点的时候，人真多啊,,2024-08-16,,1,收藏,0
https://www.xiaohongshu.com/search_result/68baa7e2000000001d0036ae?xsec_token=ABKW1sb1mzdO3FD_KK0VSW3VAmJ9diAwpIAhoO-deO7Uk=&xsec_source=,舍不得员工饮和打烊的轻食,门店氛围还是很好的 跟同事相处的也很愉快 主要是事情越来越多了 每天手机至少拍照100➕张照片 开早冰箱温度 、冰箱门缝照片、全量扫码 、茶汤不间断效期照片 (水印相机) 仪容仪表照片、早班任务截图、营业中任务截图、11点自检、3点自检。 打烊冰箱温度照片、门缝、清空冰箱照片、冰箱顶部照片、所有物料未过期照片、咖啡机顶、底部照片、制冰机顶部照片、除冰车盖板、内部、底部照片、人员打卡截图、报损物料截图、全量扫码截图…… 中间还穿插着做单、双整点洗手、单整点换抹布、擦冰铲、半点换抹布、换消毒水…… 晚上遇到单人打烊还要一边打烊洗东西、一边做值班任务、时不时再来两单… 最近视屏检查，因为查到没有带蓝色手套，要求接下来一个月都要佩戴！汗手真的吃不消，最多两个小时，就闷的受不了🤦‍♀️ 	 盘点盘不上，物料亏损大，视屏监控检查、新的区经要来检查、品控…… 	 身体的累已经不算什么了，现在开始心理层面击溃你！每天已经很累了，还要去面对未知的恐惧😟 	 刚开始我还是很开心的，现在条条框框越来越多……,"我离职了, 瑞幸打工人, 离职日记, 离职日记, 离职人的精神状态",编辑于 09-08,,16,4,9
https://www.xiaohongshu.com/search_result/690f51b20000000005002550?xsec_token=AB2K-AVETixy-MFNljotNJs8F3fgZ2wR0Ef5LK_DG83E8=&xsec_source=,无标题,瑞幸联名鬼灭之刃 全集中 久等了 杯阵在前！ 11月9日亮相，广州欢聚大厦店 欢迎前来打卡！ 九柱,"瑞幸联名鬼灭之刃, 鬼灭之刃, 瑞幸鬼灭之刃主题店, 鬼灭之刃九柱",编辑于 11-09,广东,53,12,18
https://www.xiaohongshu.com/search_result/6919bfad0000000004011ac6?xsec_token=ABPFb2Wn9qNiNS5bORC4hlRWdTVl-Aba3OUPvLP0PWHeE=&xsec_source=,无标题,之前一直没注意到这个联动，也没怎么刷到，后面在路上看到有人拿这个纸袋震惊了一下，但是是在路上后面就忘记了。昨天去看电影，才想起来买一杯带去打卡，下完单店员打电话说杯套杯子都没了，一查才知道联名都要结束了。最后拿了4个柱的双杯袋子，1个牛皮纸袋吧唧和冰箱贴都贵就没考虑了 	 今天凌晨一点过才刷到，大减价五六十就可以拿下全套，很震惊，但今天正好没了…… 	 刷到好多纸袋diy，感觉很好看，而且纸袋我也很喜欢，做好向瑞幸免费要纸袋的攻略后就出门了。 	 首先在学校食堂徘徊了一阵，一直不敢开口，后面发现店员已经拿出新联名的袋子了才上前去问，店员让随便拿，只有单杯纸袋，爽拿了7个。 接着去某商圈，那一转超级多的瑞幸。 路上第一家店铺不提供堂食，不敢开口问，拼命朝里看，没看到有联名袋就走了。 第二家有堂食，店里只有几小只的大合照，也是随便拿了6个。 后面有几家人好多，我在门口徘徊犹豫了半天，一家把联名袋全撑开了，好像没有其他的收好的袋子，就走了。 另外一家应该也有袋子，但是人太多没好意思要也走了。 又有一家也是不提供堂食的，他家居然有四小只的联名杯，还有很多纸袋，但店员说买的话可以给我两个，感觉太少，又去转了几家，最后还是回来买了一杯杨枝甘露，反复要了两次，才给了3个牛皮袋和2个大合照。原本想多要个杯子的，但是实在不敢开口，感觉肯定会被拒绝。 中途去了一家，已经在打扫卫生了，问了后给了2个单杯的好像。 又找了一家看了半天没有牛皮袋就走了。 最后去了一家，只有一个店员正在忙，我看到边上有好多纸袋，我问她有没有杯子，她说没，我说那可以给我几个纸袋吗，原以为她也会让我随便拿，没想到她一直不说话，我超级尴尬，但是坚强地一直待在原地没走，她把做好的饮品放在我面前的桌面上时，也不说话就看着我，我装模作样看手机，她这时候可能看到了我手上提着的瑞幸，然后说没有单杯纸袋，我给她看了图片说想要牛皮纸的，她才给拿了一两个，我又厚着脸皮多要了一点，最后共给了我4个。太尴尬了 	 最后共收获9个单杯纸袋，8个牛皮纸纸袋，9个大合照纸袋，4个柱的纸袋。啊啊啊没想到最后柱袋居然只有4个，一开始觉得有4个够了没想专门去要，没想到路上的店都🈚 瑞幸联名,"鬼灭之刃, 鬼灭之刃瑞幸联名",编辑于 11-16,重庆,6,收藏,18
https://www.xiaohongshu.com/search_result/690ae2f9000000000700a4b0?xsec_token=ABqudUCmcBRQk21iIBPxlZVSo9diyWxXKgs9BTT3Zv0JE=&xsec_source=,瑞幸就这样出片！,,"瑞幸拍照, 喝咖啡拍照, 一种很新的拍照方式, 拍照姿势, 玻璃拍照",11-05,,311,175,10
https://www.xiaohongshu.com/search_result/6932a0f8000000001b027512?xsec_token=ABojgMZroluhB5yqYqIL_OA1SGFl8lxTRxl-TwerwCawA=&xsec_source=,第一反应以为是眼花了🤣,,"有点离谱但, 星巴克, 瑞幸",编辑于 2天前,辽宁,17,4,5
