帖子链接,标题,正文,标签,发布时间,发布地点,点赞数,收藏数,评论数
https://www.xiaohongshu.com/search_result/66b33969000000001e01d65c?xsec_token=ABr49K4CrmphlkjI3BD-K4XPK716NoUFiZV5DUbeUbJUE=&xsec_source=,第一次diy瑞幸纸袋,点了秋天第一杯拿铁 最近瑞幸的纸袋上有咱女明星 跟着教程DIY一个抽纸盒 粉嫩粉嫩的 好可爱哇,"纸袋改造, 可爱好物分享, DIY, loopy, 瑞幸, 手工",编辑于 2024-08-07,,2570,739,312
https://www.xiaohongshu.com/search_result/68ce9df4000000001301d0a9?xsec_token=ABtVOC1ddTYHKxYSAhzzj6TwDoNsPPGdnUJszezEahkwY=&xsec_source=,我一直在纠结。。^_ ̫ _ ̥`,瑞幸联名的pp杯要不要加个内胆再用哇 ˃ʍ˂,"崩坏星穹铁道, 瑞幸崩坏",09-20,,81,28,66
https://www.xiaohongshu.com/search_result/6923f131000000001e031f0a?xsec_token=ABgvTY5YTAdHJ8OHS3Qo4u5WJy5wiBGP4Im07AMi6tr1g=&xsec_source=,【懒人版】瑞幸&鬼灭之刃吧唧收纳,1、直接买个首饰收纳盒 2、裁最左边 3、放入 4、完成,"鬼灭之刃, 吧唧收纳, 严丝合缝的收纳",11-24,广东,808,417,124
https://www.xiaohongshu.com/search_result/692dbf3b000000001e0112fb?xsec_token=ABrtNOJKnNM-U5xxfV4bgs8XJovvYYlWHSNVM98aRco94=&xsec_source=,人 你不是说咪是最可爱的吗,咪把脚给姨姨们赏味 咪好 姨姨们也好,"没有小猫这个地球怎么转, 猫猫那么可爱, 嘿嘿嘿小猫咪, 向全世界安利我的小猫咪, 看看我的猫, 这是谁家的小猫",编辑于 5天前,湖南,65,12,4
https://www.xiaohongshu.com/search_result/692aadc6000000001f00ab46?xsec_token=ABbD6tFO5Qss-U7ORAshDLrA1xKAZDnyY9Ta5FgpfNLUc=&xsec_source=,1元☕️喝瑞幸！手慢无！！,外卖大战卷土重来！！受益者原来是我们消费者！ 现在喝咖啡、奶茶只要1元啦~ v X输入：【好多外卖】领 趁活动还在，领取方式看文案置顶或右滑看图二 ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿﻿ ﻿咖啡,"咖啡, 奶茶, 一起来省钱, 美团外卖, 饿了么, 美团, 淘宝闪购, 奶茶, 瑞幸, 瑞幸咖啡",7天前,广东,5,1,7
https://www.xiaohongshu.com/search_result/691fee25000000001e01471d?xsec_token=ABldCyWoQNce3ZLzcpdlkVtuonWAYETw3BdLF_eqj_aR0=&xsec_source=,无标题,前两天抽到了伯牙绝弦，今天又抽到了茉莉拿铁，小红书我爱你,"库迪咖啡, 霸王茶姬",11-21,江苏,169,38,107
https://www.xiaohongshu.com/search_result/692a9b2c000000001d038dc2?xsec_token=ABbD6tFO5Qss-U7ORAshDLrAwbT0sq-RscKiPW0faIvwU=&xsec_source=,刘亦菲易烊千玺合体，9.9元咖啡秒变“高奢,刘亦菲和易烊千玺两大顶流首次合作，竟让瑞幸9.9元的平价咖啡摇身一变，成了“高奢单品”！他俩以“豪门姐弟”的形象一亮相，瞬间就在全网掀起了热潮。 	 在瑞幸的广告短片里，两人都穿着黑色系服装，冷峻的光影搭配电影级镜头，把咖啡杯拍出了奢侈品的感觉。广告采用暗调背景，还有云雾穿透感光影这种艺术化叙事，网友都调侃，拿着咖啡杯都变得矜贵起来了。完整广告片12月1日就会正式上线，大家可以期待一下。 	 双人立牌一进瑞幸门店，就吸引了无数目光。刘亦菲是LV品牌大使，易烊千玺是Bottega Veneta代言人，两人自带高端调性。在他们立牌的衬托下，普通的咖啡杯都仿佛变成了高定单品，不少消费者专程来打卡收藏，甚至有门店因为提前曝光未发布物料还被罚款了呢。 	 他俩冷峻从容的气质被网友夸是“双强天花板”，刘亦菲的优雅气场和易烊千玺的沉稳质感，碰撞出了奇妙的化学反应，网友们都疯狂呼吁他们合作豪门题材的影视剧。 	 虽然也有部分网友质疑广告里刘亦菲比例被压缩、两人身高差突兀，还有医学账号提醒过量喝咖啡可能缺铁，但更多人觉得这是瑞幸的成功策略。它摒弃了促销式设计，用电影海报美学把日常消费变成了“社交货币”，消费者买的不仅是咖啡，更是一种“从容优雅”的人设代入感。 	 刘亦菲国民度高，易烊千玺是Z世代领军，两人首次和国民品牌合体，双重权威背书，这操作简直太天才了！这场营销就像一场“高奢幻梦民主化”实验，让普通人花9.9元就能触摸到顶流的光环。,刘亦菲易烊千玺合作,11-29,江苏,13,1,0
https://www.xiaohongshu.com/search_result/6921c0bc000000001e01272d?xsec_token=AB-GBsOqlRSREQlVAw6fXqk6ATUrSzOudDkJObuF-6vdA=&xsec_source=,送手气卡,奶茶需自取 二编：今天又中了爆品一分兑手气卡，有抽到的说一下 三编：奶茶自取手气卡，置顶回复里 四编：12.7奶茶自取手气，九中一，si我发,随缘刷,编辑于 4小时前,浙江,1,收藏,29
https://www.xiaohongshu.com/search_result/6909628b0000000004010591?xsec_token=ABH1339J_LM5N_u04Slwzx_BpLwYoe4U0RsW5w95arGM0=&xsec_source=,☕️1元喝瑞幸,瑞幸咖啡1元购来喽～ 	 🏦瑞幸1元购！ 🎯千元1元购：32*2张=64元 🎯万元1元购：32*4张=128元 🎯富裕1元购：32*12张=384元 ‼️可同时使用多张券‼️,"不喝咖啡会死星人, 血液里流淌的是咖啡, 咖啡爱好者, 不薅白不薅, 工作日的续命咖啡, 咖啡走一个, 上午咖啡下午茶, 咖啡推荐",11-04,,3,1,3
https://www.xiaohongshu.com/search_result/691b292f000000000401378f?xsec_token=ABDRBVS9N2hlZkMZWFMJg6B_fViu9UcnuN5sVQ9Jzh5UM=&xsec_source=,集合集合：小成本改造PP杯,喝完的pp杯，千万别扔掉 小成本投入，大产出 太喜欢这个爆改了,"欢迎回到疯狂动物城, 疯狂动物城2, 杯子设计, 可爱杯子, 疯狂动物城联名了, 变废为宝, 改造, 手工友人成长计划, 有趣的杯子",11-17,浙江,277,105,56
https://www.xiaohongshu.com/search_result/68fdb9530000000007000e83?xsec_token=ABinE6I8gX-x-IsIGplMj_rmuoG_0sZH9TgXbmAYWeawk=&xsec_source=,瑞幸纸皇冠,,"纸袋改造, 巧手折纸, 皇冠, 瑞幸纸袋, 简单的手工, 手工制作, 制作",10-26,,2663,1284,49
https://www.xiaohongshu.com/search_result/6901d3c2000000000302f76a?xsec_token=ABfTCkOwAOLc5xl4dNKe-KBikGlP2g4DTXd1pz6Iqk9As=&xsec_source=,中奖了中奖了！,完全没想到！！！谢谢瑞一@王者荣耀瑞一,"突如其来的惊喜, 王者荣耀",10-29,,1,收藏,1
https://www.xiaohongshu.com/search_result/692f9d06000000001e02236b?xsec_token=ABlh1DE27QDFfHX1KiUGBDAvWxdY1mI81dmrJwFYWJw2k=&xsec_source=,还好第一天没在 app 上买双杯套餐,今天丑团上都有单杯套餐了 拿下拿下卡皮巴拉,"瑞幸, 瑞幸卡皮巴拉, 卡皮巴拉, 联名, 一代人有一代人的鸡蛋要领",编辑于 4天前,广东,45,9,75
https://www.xiaohongshu.com/search_result/692d3381000000001e02340f?xsec_token=ABrtNOJKnNM-U5xxfV4bgs8UbJVwjQrmcC1a7-spVoUVo=&xsec_source=,瑞幸金奖深烘,,"瑞幸金奖深烘, 瑞幸巴西主题季, 瑞幸咖啡, 惊喜盒子, 一起喝瑞幸金奖深烘",编辑于 6天前,广西,417,76,328
https://www.xiaohongshu.com/search_result/67fd1a42000000000b02f1f8?xsec_token=ABxfFg0V56gmj94SiDsY0Liw0p4D40yexqWeDubfeLPck=&xsec_source=,只有4.9r怎么喝瑞幸……,没错是我本人。 今天上午在公司心情不好 突然就特别想喝一杯瑞幸的燕麦拿铁 付款时才发现余额不足，自己竟掏不出9.9r…… （15号发工资，14号发现钱花光了，怎么办） 有一种摸遍全身的衣服裤兜找不出一分钱的无力感 情急之下上闲鱼一通操作 美美花4.9r喝上燕麦拿铁了 拆吸管的时候自己都笑了 感谢闲鱼4.9r给我提供的情绪价值 （这个活动每天都有，而且限量要抢，不过可以提前预约）,"闲鱼, 拿铁, 省钱攻略, 月光族, 命里缺咖啡",04-14,,45,3,30
https://www.xiaohongshu.com/search_result/691704290000000005039ec8?xsec_token=ABc6RJhmBbo6ZIDG6l-STjH4g7NSg-D1FYlOdTJ91vkSc=&xsec_source=,瑞幸下周！！连上4⃣️款,还有疯狂动物城的联名！！ （图片仅供参考，以官方为主）,"瑞幸新品, 疯狂动物城2, 瑞幸联名, 草莓, 疯狂一杯咖",11-14,浙江,1272,236,138
https://www.xiaohongshu.com/search_result/691aa6780000000007036b9d?xsec_token=ABYGUGb3nCKaAWWefExd5QfVqMiAKpoZ4nS5C8DYXrbrI=&xsec_source=,速度这么快的嘛？？？,中午去看的时候杯套好像就这么多了 尼克的也没有了 下面的就是原皮了，不知道后面还有没有 你们都这么快的嘛？？？不是说都不买的嘛,"瑞幸, 联名, 真不敢相信, 好好好这么玩是吧, 还没开始就结束了, 疯狂动物城2, 疯狂动物城联名了",11-17,江苏,996,17,147
https://www.xiaohongshu.com/search_result/6925bb1b000000001b032fdc?xsec_token=ABkKmywoVR6FHrcdGl8xt5p5Urxhw1HOo-pF09PNGGk-Y=&xsec_source=,瑞幸又上了123个新品❗️卡皮巴拉联名来啦,巴西主题季！ ⏰时间：12月1日 	 ☕️新品：烤椰拿铁、桑巴深烘美式、桑巴深烘拿铁 	 🧸周边：CHILL哥毛绒公仔、一颗咖啡豆挂件、双杯袋*2、单杯袋*1、杯套*3、PP杯*2、热杯*2、冰杯*1 	 cr：超哥隔扣他、瑞门观察日记 玩偶服是一种生活态度,"卡皮巴拉, 卡皮巴拉玩偶服, 瑞幸, 卡皮巴拉是一种生活态度, 水豚, 满脑子都是卡比巴拉",11-25,山东,52,21,15
https://www.xiaohongshu.com/search_result/69345377000000001e03773a?xsec_token=ABNKqwZpVXMzufWpNoyW-5r0q-Ug3YgbkhkFmvrv5VCdQ=&xsec_source=,广州咖啡｜NO.265瑞幸X疯狂动物城主题店,秋广场临街两层，视野开阔，环境舒适。 沉浸式主题体验，每个角落都充满电影元素， 尤其是二楼的独特设计，出片圣地， 建议工作日错峰打卡 ——— 【瑞幸咖啡（高德置地秋广场店）】 . 📍位置：广州市天河区高德置地秋广场1楼临街 🚇交通：广州地铁3/5号线珠江新城站高德置地出口步行200米 🕙时间：周一至周日：7:30-18:00 ———,"喝杯咖啡吧, 欢迎回到疯狂动物城, 疯狂动物城2, 一杯咖啡的快乐, 我的咖啡日记, 今天你喝咖啡了吗, 瑞幸咖啡, 咖啡, 广州探店, 广州咖啡店",18小时前,广东,1,收藏,0
https://www.xiaohongshu.com/search_result/692ce07a000000001e03b549?xsec_token=ABLRx0UietzBVsmRA_XmYpr5hu7jHcU_7cXytFR1CRtNg=&xsec_source=,瑞幸卡皮巴拉联名 pp 杯改造成功！！,一大早喝咖啡 巴西主题这两个杯子还蛮好看的 改造后效果挺不错的 不枉费我一大早起来买哈哈哈哈杯改造,"这才是联名的正确打开方式, 瑞幸新品, 瑞幸pp杯, 瑞幸卡皮巴拉, 瑞幸联名, 瑞幸联名杯改造, 卡皮巴拉",6天前,广东,15,5,10
https://www.xiaohongshu.com/search_result/692d45fa000000001f00a3ce?xsec_token=ABrtNOJKnNM-U5xxfV4bgs8QXZ6VmGL5xQmGEonnKDDc4=&xsec_source=,瑞幸咖啡券,➗瑞幸券，代点咖啡,"美团互换, 奶茶, 美团, 工作日的续命咖啡, 咖啡推荐, 瑞幸, 瑞幸咖啡",编辑于 6天前,广东,点赞,2,21
https://www.xiaohongshu.com/search_result/68f869c60000000003036c07?xsec_token=AB7q-FCxe5PyANf1_GgKgg9Zbu3PFqg65C9MFKdjse-0I=&xsec_source=,双十一买的咖啡,最近老刷到瑞幸家这个浓缩咖啡液推广，现在买两盒还送保温杯，82拿下两盒,,编辑于 10-29,,9,3,43
https://www.xiaohongshu.com/search_result/6904c75f00000000040135a4?xsec_token=ABglvboffhB4YAJ1fyCms3AALiMfE_tQoWUZmUWzm3NAk=&xsec_source=,瑞幸贝果又🈶啦,瑞幸贝果🥯1.9 又🈶啦 ！快抢 痘现在可买 ，只能拍2 咖啡贝果贝果🥯,"瑞幸, 瑞幸咖啡, 瑞幸贝果, 瑞幸贝果",编辑于 10-31,,7,5,22
https://www.xiaohongshu.com/search_result/6927d974000000001d03c1d3?xsec_token=ABTr7OsQhEvuyYOtl9qPF1GVTxznifVzpeBCNnLZj12-c=&xsec_source=,瑞幸巴西主题季实拍❗️,这个卡皮吧啦长得像大头娃娃哈哈哈哈哈哈 联名新品,"这才是联名的正确打开方式, 瑞幸, 瑞幸联名, 深烘一杯咖, 巴西主题季, 瑞幸新品, 卡皮吧啦",11-27,辽宁,124,22,12
https://www.xiaohongshu.com/search_result/692fc45e000000001e009e05?xsec_token=ABlh1DE27QDFfHX1KiUGBDAk-v-ojDCPDzj9s2tLIcjfs=&xsec_source=,瑞幸金奖深烘,掉落时间：12月1日至12月3日 	 触发攻略👇 小红书站内🔍【瑞幸金奖深烘】【瑞幸巴西主题季】【瑞幸】【瑞幸咖啡 】【一起喝瑞幸金奖深烘】【瑞幸金奖深烘系列上新】浏览相关话题并积极参与互动，即有机会触发惊喜盒子掉落哦 	 🎁掉落清单🎁 瑞幸咖啡29元免单券一张（200份） 阿拉比卡皮巴拉 毛绒公仔（200份） 阿拉比卡皮巴拉钥匙扣挂件（200份） 巴西阿拉比卡季限定一颗咖啡豆挂件（100份） 	 来了系列上新,"惊喜盒子, 惊喜盒子来了, 瑞幸金奖深烘, 瑞幸巴西主题季, 瑞幸咖啡, 一起喝瑞幸金奖深烘, 瑞幸金奖深烘系列上新, 瑞幸",4天前,河北,36,7,42
https://www.xiaohongshu.com/search_result/692e2dd0000000001e002f38?xsec_token=ABAw1qoMhmSf1UDeo3Iv1kHyaZwAAf8o7qeUK6utfRYdI=&xsec_source=,真的中啦,系列上新,"瑞幸金奖深烘, 瑞幸巴西主题季, 瑞幸, 命里缺咖啡, 喜欢喝咖啡, 爱上咖啡的每一天, 瑞幸金奖深烘系列上新, 惊喜盒子",5天前,广东,29,8,14
https://www.xiaohongshu.com/search_result/692d5381000000000d034170?xsec_token=ABrtNOJKnNM-U5xxfV4bgs8e5yAwk4gXpU0mjikAwc1Vo=&xsec_source=,卡皮巴拉＆瑞幸——丑萌丑萌的！,店员说太丑，没人要，真的吗？,"一张图证明你超爱卡皮吧啦, 瑞幸, 土拨鼠, 满脑子都是卡比巴拉, 深烘, 咖啡, 瑞幸, 周边, 联名, 喝影帝同款",6天前,陕西,68,20,377
https://www.xiaohongshu.com/search_result/692d6e14000000001e00c876?xsec_token=ABrtNOJKnNM-U5xxfV4bgs8ZxXGIYd82uirCJmTrqEcUU=&xsec_source=,太Lucky啦！！瑞幸巴西主题季！！！！,巴西主题季金奖深烘上新金奖深烘咖啡,"惊喜盒子, 惊喜来了, 瑞幸, 瑞幸巴西主题季, 瑞幸金奖深烘上新, 瑞幸金奖深烘, 瑞幸咖啡",5天前,湖北,418,45,384
https://www.xiaohongshu.com/search_result/6932d9c9000000001b030ed4?xsec_token=ABkyi7zCVaGXzzVCvC0WUSv9IRsx99m5IcbmMaNcB5SUc=&xsec_source=,我也有葫芦了！我的Tiffany蓝！,一个不喝瑞幸的人买了两大盒咖啡[坏笑R]保温杯,"瑞幸葫芦杯, 葫芦杯, 葫芦, 葫芦保温杯",编辑于 6小时前,湖南,2,收藏,12
https://www.xiaohongshu.com/search_result/692995a4000000001b0202dc?xsec_token=ABNS9YPsK83q3vi-37WbD7O53P30cIRrd-8BJ3-grfzBo=&xsec_source=,➗瑞幸疯狂动物城周边,出出如图，需要可联系，可提供一切购买凭证 可v可pt 疯狂动物城2,"瑞幸, 疯狂动物城2, 瑞幸疯狂动物城2",11-28,广东,5,收藏,8
https://www.xiaohongshu.com/search_result/691befaa000000001b02517f?xsec_token=ABDRBVS9N2hlZkMZWFMJg6B5b9rLU0jXwcv7YJh13KVPA=&xsec_source=,坦白局｜这杯“掉秤水”，真的帮我通了！,家人们，谁懂啊！🏃‍♀️ 在国芳百货瑞幸买的这杯「瑞之抹茶」，居然成了我的“肠道加速器”！ 最近总刷到它是什么“掉秤玄学”，本人亲测，掉不掉秤先不说，但真的超利于排泄！ 💩 	 👉 为什么它这么“管用”？ ✔️ 抹茶粉是“关键先生”：抹茶是直接研磨整片茶叶制成的粉末，膳食纤维含量丰富，喝下去相当于给肠道做了次“大扫除”！ ✔️ 儿茶素助攻：抹茶里的儿茶素，能帮助提升新陈代谢。 ✔️ 低卡无负担：我点的无糖版，热量超低，减脂期喝起来一点压力都没有！ 	 ✨ 我的“通畅”点单秘籍 「瑞之抹茶 + 少少甜 + 热（常温）」 这样一杯，抹茶的微苦与茉莉的鲜灵完美结合，口感清新，重点是喝完真的超顺畅！ 🚀 	 （⚠️ 当然啦，减肥效果因人而异，但促进消化这点我个人体验感拉满！） 	 📍 打卡地点：银川国芳百货瑞幸咖啡 📸 拍照提示：别忘了get超火的 《鬼灭之刃》联名杯，拍照超出片！,"瑞幸, 瑞之抹茶, 掉秤水, 减肥打卡, 国芳百货银川店, 鬼灭之刃联名, 一喝一个不吱声, 轻负担饮品",编辑于 11-18,宁夏,点赞,收藏,0
https://www.xiaohongshu.com/search_result/691fe4d8000000001e029571?xsec_token=ABldCyWoQNce3ZLzcpdlkVtui0-YGSSHKQo4Kraj6KHg0=&xsec_source=,挑战第一个拿到下周联名新品,真实顾客！！这周买了联名，本来想要金属徽章，结果门店送错了，反馈后说没货了，周五才能到货。不过今天去了，店员们没找到我的金属徽章，就让我从下周新品里挑了一个啦！是毛绒绒的冰箱贴，嘿嘿,"疯狂动物城2, 联名, 瑞幸咖啡",编辑于 11-21,浙江,390,28,87
https://www.xiaohongshu.com/search_result/6896b40000000000050040b9?xsec_token=AB-hYkdvQknE2Jg3PzkLnFchTpklxkBoVYKEX7NvBhcN8=&xsec_source=,中啦中啦！🎉买瑞幸咖啡又中了免费咖啡！！！,果然是百分百中奖！太爱瑞幸了，友友们瑞幸咖啡哪款好喝呀咖啡[PK]# @瑞幸咖啡 @瑞幸即享咖啡,"免费喝咖啡, 咖啡免费喝, 秋天的第一杯奶茶, 抽奖, 好运不断档, 瑞幸, 瑞幸咖啡, 请你喝咖啡大家中了没, 咖啡测评",08-09,,28,8,15
https://www.xiaohongshu.com/search_result/6919cdf1000000000402b469?xsec_token=ABibyzjICIjTmZZnJSyDVFvRCQw4L26uw_CXtlRUfZ5Qs=&xsec_source=,明天瑞幸疯狂动物城怎么买最划算,最近奶茶真的太多活动了,"疯狂动物城, 瑞幸, 朱迪, 尼克, 疯狂一杯咖",11-16,广东,2,1,10
https://www.xiaohongshu.com/search_result/67e08bbe000000000901475c?xsec_token=AB0dCI-LGuQNPStcgreKRzolw4uqaFtPw49WnPRDPAAdA=&xsec_source=,都去试试，买瑞幸2块多一杯,亲测买了一单，这还要什么自行车 不知道为什么第二个号，显示2.79，进去就变成10块了，大家自己测试一下,"瑞幸, 薅羊毛",03-24,,330,124,163
https://www.xiaohongshu.com/search_result/692b2b6c000000000d00d699?xsec_token=AB-Ek5Fy91rU62gkkyxK_X6wtvdsH6kcEf4kHedNZHfBw=&xsec_source=,无标题,8收瑞幸淘宝6选一,,7天前,江苏,点赞,1,1
https://www.xiaohongshu.com/search_result/692ade9d000000001b025821?xsec_token=ABbD6tFO5Qss-U7ORAshDLrLnJYbzkIV3bAhSyWqVLzQU=&xsec_source=,低价出瑞幸甜品,都是三块➗,,7天前,河北,3,收藏,2
https://www.xiaohongshu.com/search_result/692db95f000000001e005c4f?xsec_token=ABrtNOJKnNM-U5xxfV4bgs8X2lY6zKYCj5JLxHhi8oyKI=&xsec_source=,速去，免费瑞幸贝果，这会有水,,"薅羊毛, 红包, 瑞幸, 贝果",编辑于 5天前,江苏,45,10,257
https://www.xiaohongshu.com/search_result/691b166a0000000004013e3a?xsec_token=ABDRBVS9N2hlZkMZWFMJg6B2j5ECW5LwrSDURHXIFNq90=&xsec_source=,瑞幸你没有心啊,我请问呢！！！那我那么大个兔子呢！！！ 特意单位点了一单狐狸，家里点了一单兔子，结果晚上锻炼回来太晚，天塌了，家里又一只狐狸 打了客服说门店没存货，疯狂给我送券 客服妹妹 我不要啊 我就想要朱迪啊 【】 在海鲜市场找到被送了两只兔子的受害者宝子交换了 既开心又同病相怜,"瑞幸周边, 疯狂动物城联名, luckin, 瑞幸疯狂动物城联名, 欢迎回到疯狂动物城",编辑于 11-18,北京,4062,263,274
https://www.xiaohongshu.com/search_result/690ab15d00000000030376bf?xsec_token=ABSJ-9RmGA3-mRVjOmbSIe9zj5dj5X-HTxz8RAgXwDZwI=&xsec_source=,无标题,➗瑞幸12选1,,11-05,,点赞,1,57
https://www.xiaohongshu.com/search_result/68a2873b000000001d00cee8?xsec_token=AByfOyAZ_mkHJ7fTxYYJ04ITaMJ3R49FoPng0oai_Fgos=&xsec_source=,备注最成功的一次,没想到居然给了这么多杯套和袋子，还赠送了一个pp杯！全套周边联名已经拿下！,"可恶被这个包装到了, 这才是联名的正确打开方式, 一代人有一代人的垃圾, 什么实力不多说了, 桃桃节气, 果然还是大城市机会多",08-18,,2455,447,560
https://www.xiaohongshu.com/search_result/68e79f83000000000703ae78?xsec_token=ABX9yZF-zNE1SpHwypeejwg3Eq1O3wwc8HqEGH9hDgvmA=&xsec_source=,无标题,出瑞幸次卡，买了10次卡，喝不完，9.8米出一杯，需要滴滴我。,咖啡,10-09,,点赞,收藏,1
https://www.xiaohongshu.com/search_result/692d7f960000000019026a64?xsec_token=ABrtNOJKnNM-U5xxfV4bgs8WcsgGjyJRMuOTYjRSP3c9I=&xsec_source=,谢谢你瑞幸让我抽到惊喜盒子🎁,掉落惊喜盒子咯！！！ 	 家人们快来互动吧 	 喝了这么多瑞幸今天也是让我幸运到啦巴西主题季金奖深烘,"瑞幸, 瑞幸巴西主题季, 瑞幸金奖深烘, 人生就要趁热拿铁",5天前,河南,286,51,226
https://www.xiaohongshu.com/search_result/690a1a75000000000300d3df?xsec_token=ABSJ-9RmGA3-mRVjOmbSIe93HZNgdvsjXMyBI07Esr1L0=&xsec_source=,Hey我的杯子又买新皮了🥰✨✨,瑞幸pp杯改造➕1！！看看你们的 二编补充了做法和外壳、内胆尺寸建议，我用的内胆是陶瓷的，会有点重哦，还有我买的杯盖是配的细吸管，买吸管帽要买那种细一点的～ 	 ⭐需要：陶瓷内胆（不锈钢的也行）、透明亚克力外壳、白色运动手环、硅胶杯盖、玻璃吸管、吸管帽 	 ⭐做法： 1️⃣pp杯底下扎个小洞 2️⃣内胆套两三个运动手环在杯口那里 3️⃣内胆套进pp杯里 3️⃣pp杯套进外壳里，用点力慢慢往下压 4️⃣装上杯盖和吸管，完成,"瑞幸鬼灭之刃联名, 瑞幸咖啡, 瑞幸新品, 鬼灭之刃, 杯子也有高颜值, 离不开水杯, 杯子控必入系列",编辑于 11-04,,489,340,71
https://www.xiaohongshu.com/search_result/69281bff000000000d039bed?xsec_token=ABIu2LmNSlvVsJPDPltfIWreTEnGOQrKMWFdzmN2YiDP0=&xsec_source=,无标题,11月27 瑞幸贝果0.01 又开始一波 块去！！,"瑞幸贝果, 瑞幸, 贝果",编辑于 11-27,河北,22,4,31
https://www.xiaohongshu.com/search_result/692d6223000000001e0378f4?xsec_token=ABrtNOJKnNM-U5xxfV4bgs8c6EVANpOitJIEif-LFckLQ=&xsec_source=,12月新通兑！免费膨胀出瑞幸贝果了！,瑞幸贝果免费膨胀入口来啦~ 诡秘们，按这个顺序试真的膨胀了！ 	 先来领一个0元看电影的电影票 美🌹&.团-直接🔍：【电影票001】0元看电影 每天可免费薅60元无门槛电影票 全国所有影院/影片/场次都能兑换 推荐:疯狂动物城2/鬼灭之刃/狂野时代等 	 美...团→搜🔍：【天天膨胀】 可免费膨胀奶茶免单火锅券、大额外卖券 12月新膨胀——瑞幸贝果通兑卡！！ 	 美...团→搜🔍：【唐国强】 免费膨胀奶茶/小吃券 	 美...团→闪购→底部“神券” 膨胀16-16券，有3次机会别忘了！ 	 美...团→搜🔍：【万物免单】 抽20-20券，还能中奶茶/手机/耳机！ 	 美...团→搜🔍：【零食免单券】 抽18-18零食券，实现零食自由！ 	 美...团→搜🔍：【02233】 12.12元抢720元神券年卡 可膨胀奶茶/小吃免单卡和18-18神券等 	 快去试试，中了回来报喜～💕,"省钱攻略, 疯狂动物城2, 半价周末, 一起喝奶茶, 奶茶, 喝一杯奶茶, 薅羊毛, 美团神券, 外卖优惠, 一起实现奶茶自由",编辑于 5天前,广东,28,17,24
https://www.xiaohongshu.com/search_result/68bd48d9000000001c030bee?xsec_token=AB07f7wdk6su3ccp1L1mja6kHc7M4nUOglaBZlY60QG7c=&xsec_source=,别人都吃腻了，我才刚吃上…,买不到1元的蔓越莓贝果，1.9元也挺不错的 可惜限购2,"瑞幸蔓越莓贝果, 瑞幸贝果",09-07,,46,4,78
https://www.xiaohongshu.com/search_result/692d47fe000000001e012c48?xsec_token=ABrtNOJKnNM-U5xxfV4bgs8a8cEUwiwTOlkzDJbsj4k7s=&xsec_source=,惊喜瑞子惊喜瑞子,惊喜盒子惊喜盒子 瑞子瑞子我来啦！ 🔍咖啡系列上新 并浏览相关笔记➕互动，就有机会获得专属惊喜掉落！,"瑞幸金奖深烘, 瑞幸巴西主题季, 瑞幸, 瑞幸咖啡, 一起喝瑞幸金奖深烘, 瑞幸金奖深烘系列上新, 喝影帝同款",6天前,山东,85,15,86
https://www.xiaohongshu.com/search_result/6912d6da000000000300c061?xsec_token=AB_ZJHKWDuO-kqW-3YDJ3OJK5x2W3lLKyqXkhXx27D0q4=&xsec_source=,瑞幸这不找我当野代？！？！,不查不知道，一查吓一跳在瑞幸消费了也是快2w了，也是为我们国产咖啡做出巨大的贡献了！！！@瑞幸咖啡,"牛马累了会喝杯咖啡接着干, 我爱喝咖啡, 一喝一个不吱声, 上热搜, 咖啡, 瑞幸",11-11,四川,9,6,16
https://www.xiaohongshu.com/search_result/692be422000000000d00f451?xsec_token=AB-Ek5Fy91rU62gkkyxK_X6yhBhvQ0u5y3VK1Owl7aQRE=&xsec_source=,原来在瑞幸的消费也不算多啊,才900多 看网上都是3000➕，6000➕的,,7天前,江苏,1,收藏,7
https://www.xiaohongshu.com/search_result/685babd7000000001d00e101?xsec_token=ABQivxqoJvKFkzj-Ew1zHZr52BE0UjRF3ruBNoike0cRQ=&xsec_source=,省钱妙招｜ 点瑞小技巧（大学生版）☕️,☕️【5.9元喝瑞攻略】手把手教你低价薅羊毛！学生党必冲～ 🌟步骤1：神抢手买券 打开外卖平台→进入“神抢手”专区→找到瑞幸「茉莉花香拿铁兑换券」（原价29元），直降23.1元后仅需5.9元拿下！但是这张券好像放的时间段不同确定，我一般早上6:50买 7:00点单刚刚好。 🌟步骤2：领平台学生补贴券 买完别急点单！先到首页领“学生无门槛券”→无门槛减8的券超香，和买好的兑换券叠加用，相当于一杯咖啡➕白嫖一份甜品🍮，早餐完美解决！ 🌟步骤3：兑换下单 回到瑞幸店铺→用兑换券选饮品→结算时勾选已领的满减券，最终到手价可能更低！我这杯茉莉拿铁➕甜品算下来≈6r，颜值味道双在线～ 💡小tips： ✅神抢手券每天6/12/18点补货，设闹钟！ ✅兑换券有效期3天，记得及时用 ✅学生认证还能再享“学生价”优惠 姐妹们快冲，5块钱实现咖啡自由它不香吗？👀,"瑞幸隐藏菜单, 外卖薅羊毛, 免费喝咖啡, 主打一个省钱, 省钱小妙招, 一起来省钱, 机智的吃喝省钱生活, 主打的就是省钱, 生活处处是免单, 血液里流淌的是咖啡",编辑于 06-25,,1845,960,43
