帖子链接,标题,正文,标签,发布时间,发布地点,点赞数,收藏数,评论数
https://www.xiaohongshu.com/explore/659b4d3b000000001802a1db?xsec_token=ABP8qhYbrKl3SOzttoDWGoEtZNB1oKPpJ8b2bLvMXOfGo=&xsec_source=pc_user,喝一杯，少一杯❗️褚橙拿铁官方点单攻略✅️,当季的褚橙已下市🍊 褚橙拿铁喝一杯，少一杯☕ 褚橙拿铁🍊是谁还没get这份时令同款？ 官方推荐点单属性√冰+少甜🍬 偷偷告诉你，这么点更能体现褚橙的清甜橙香哦 	 新品联名,"褚橙拿铁, 瑞幸咖啡联名褚橙, 瑞幸咖啡, 瑞幸, 瑞幸新品, 瑞幸联名, 拿铁",2024-01-15,未知,1521,268,1225
https://www.xiaohongshu.com/explore/659a54530000000015001c08?xsec_token=ABWoPFPz7_hk6Z6Sc9TMlhwheXaLP64TIkNyYTJu8CAcw=&xsec_source=pc_user,瑞幸首款刮刮乐即将登场，明天见！,某神秘男子刮出免费咖啡？ 瑞幸首款刮刮乐，周一即将登场 明天见贴纸新品,"瑞幸小蓝, 瑞幸刮刮乐, 瑞幸刮刮乐贴纸, 瑞幸咖啡, 瑞幸, 瑞幸新品, 小蓝和他的朋友",2024-01-08,未知,1736,168,721
https://www.xiaohongshu.com/explore/6598bddd000000001101715b?xsec_token=ABQod1UrNC3ClZJ2-Hd18DIZLgwxrmMGFSlk2lHj8zbAw=&xsec_source=pc_user,咖啡，我只喝XXXL号的,新型晒图技巧 get√ 	 联名褚橙,"瑞幸咖啡, 瑞幸, 褚橙拿铁, 瑞幸咖啡联名褚橙, 晒照, 手机拍摄技巧",2024-01-06,未知,1255,106,375
https://www.xiaohongshu.com/explore/659679bc000000001e006698?xsec_token=ABq0x-fCvJ4yq5Fx-O9tx4K82jm3uiTY1zaK-1u7uTwgE=&xsec_source=pc_user,纸袋也要新中式！手绘纸袋也太美了吧！,真的永远都会被中式美学打动！ 感谢博主 @喃心HANAheart 授权 新中式风格的手绘，再配上瑞幸的纸袋 国风意境感真是拉满了💕 ㊗所有刷到这条的瑞宝们，都能心想事🍊！ 	     纸袋改造    联名褚橙   联名  新品,"瑞幸咖啡, 瑞幸, 瑞幸纸袋改造, 褚橙拿铁, 瑞幸咖啡联名褚橙, 瑞幸联名, 瑞幸新品",2024-01-04,未知,2397,187,247
https://www.xiaohongshu.com/explore/6594cdc2000000001d02bc3a?xsec_token=ABg9LEhfHqGP6QnQhmc3bsYGMRdVepIz9LMYMZFvPBc1Y=&xsec_source=pc_user,起猛了，看见瑞幸居然搞走秀了！！,重温2023年瑞门大事件 就从这波走秀开始！ 	         联名,"瑞幸咖啡, 瑞幸, 走秀, 年度总结, 瑞幸联名, 年终盘点, 2023年度回顾",2024-01-03,未知,1439,211,229
https://www.xiaohongshu.com/explore/6593ae67000000001101d369?xsec_token=AB5rH1dUApa0va2EYVr2Off4YO7F63pW6jMrJAY8OD90k=&xsec_source=pc_user,让领导可以委以重任的打工人壁！纸！来！了,新年开工第一天💻壁纸也要换新的 当代打工人嘴替小蓝的电脑壁纸，给大家安排上了！ ㊗️大家2024 只接咖啡☕不接锅🍳 	   的电脑壁纸,"电脑壁纸, 打工人, 打工人的电脑壁纸, 小蓝和他的朋友, 瑞幸咖啡, 瑞幸, 新年壁纸, 2024新年壁纸, 分区壁纸",2024-01-02,未知,379,84,147
https://www.xiaohongshu.com/explore/65937546000000001d024fb3?xsec_token=AB5rH1dUApa0va2EYVr2Offy7A3I7FTHZPWwdhCCbSIT0=&xsec_source=pc_user,好褚橙，成就好拿铁,新品,"褚橙拿铁, 瑞幸咖啡联名褚橙, 瑞幸咖啡, 瑞幸, 瑞幸新品, 联名",2024-01-02,未知,285,48,130
https://www.xiaohongshu.com/explore/65922a750000000011032b52?xsec_token=ABRt93khw4DyLrethbaHauAv-LzgHDUrTG7YZWoK3saVo=&xsec_source=pc_user,据说刷到这条的人，都会幸运一整年😎,据说刷到这条的人 都会幸运爆棚一整年 让我们一起 把谢谢小蓝（杯）打在公屏上,"瑞幸咖啡, 瑞幸, 小蓝和他的朋友, 2024, 新年快乐, 开始布局我的2024, 元旦",2024-01-01,未知,376,25,201
https://www.xiaohongshu.com/explore/659220c6000000001c0121fa?xsec_token=ABRt93khw4DyLrethbaHauAjgJfvtROphJxS-fWAYhjME=&xsec_source=pc_user,相信大数据🙏把这条年度账单推给瑞门人,2023年，你做了各个平台的年终报告，并确诊为不同的性格人群 	 但是... 你一定还没做过瑞幸今年的年度测试 早八战神还是咖啡E人？ 工位酒神，还是终极瑞王！ 	 瑞门人，要有自己的年度账单 👇你这一年喝了多少杯呢？,"瑞幸咖啡, 瑞幸, 年度总结, 年度账单, 2023年度总结, 我的年度盘点",2024-01-01,未知,384,73,103
https://www.xiaohongshu.com/explore/659181c90000000011033100?xsec_token=ABIEPrxugqIj8GyhQdX2L3dQswbLVmvB-7fNNz6kixrF0=&xsec_source=pc_user,瑞幸2024年No.1号周边👩‍🏫别缺课哦,2023年的周边没集齐？那2024年可别缺课啦！ 新的一年，从新的采橙小鹿开始！ 瑞幸 X 褚橙 联名纸袋➕杯套上新🆙 2024，从这杯开始🍊 联名褚橙,"瑞幸咖啡, 瑞幸, 瑞幸咖啡联名褚橙, 褚橙拿铁, 联名, 咖啡",2024-01-01,未知,911,108,473
https://www.xiaohongshu.com/explore/65919166000000001e00b4ec?xsec_token=ABIEPrxugqIj8GyhQdX2L3dQRfQ7sUYrWsSrfvPrYN8No=&xsec_source=pc_user,点击视频▶带你云看褚橙拿铁的一生,云南的哀牢山，一群朴实的果农用诚意栽培褚橙🍊 今天我们带着同样的诚意为大家带来褚橙拿铁 点击视频▶️带你逛遍哀牢山 	         新品,"瑞幸咖啡联名褚橙, 褚橙拿铁, 瑞幸咖啡, 瑞幸, 瑞幸新品",2024-01-01,未知,351,35,73
https://www.xiaohongshu.com/explore/65917e560000000015001b83?xsec_token=ABIEPrxugqIj8GyhQdX2L3dfVJk1qcx2kLxuyHko-_Lgw=&xsec_source=pc_user,新年第一杯！给大家一些橙意震撼！,🍊新年重磅🍊 瑞幸咖啡 x 褚橙联名款咖啡 褚橙拿铁，今日登场 	 从云南哀牢山沃土中 我们带回了时令限定的宝藏橙——褚橙 清甜橙香，满口回甘🍊 添加经典新西兰生干酪🧀入口醇厚芝士香气 2024第一天，喝褚橙拿铁 新一年，心想事成 新品联名,"瑞幸咖啡联名褚橙, 褚橙拿铁, 瑞幸咖啡, 瑞幸, 瑞幸新品, 瑞幸联名",2024-01-01,未知,561,102,566
https://www.xiaohongshu.com/explore/65919040000000001101e2dc?xsec_token=ABIEPrxugqIj8GyhQdX2L3dcpRWCcwmTyNsUnMPSWZUC8=&xsec_source=pc_user,2024年了，给你不一样的新年彩蛋！,2024，新年快乐🎆 新的一年了，请大家🆓看跨年烟火 · 瑞门特别版！ 点击下方【限时抽奖】 还有机会抱走小瑞特别准备的咖啡大师礼盒哦🎁 新的一年，幸运在握，感谢有你♥,"2024跨年, 新年快乐, 新年礼物, 瑞幸咖啡, 瑞幸, 2024好运派送中",2024-01-01,未知,1228,209,544
https://www.xiaohongshu.com/explore/658eaf8900000000110336fe?xsec_token=ABK-orsztPgWgcr9h0zSlPsCqIPl4lBLfslL1WV6_NZBA=&xsec_source=pc_user,褚橙拿铁，明天见,,"瑞幸咖啡, 褚橙拿铁",2023-12-31,未知,351,30,183
https://www.xiaohongshu.com/explore/658eb04e000000001e008628?xsec_token=ABK-orsztPgWgcr9h0zSlPsOTbo56VZGrlYvC9QlJTsCk=&xsec_source=pc_user,2024，让我们和易烊千玺一起新年瑞幸,代言瑞幸咖啡,"瑞幸咖啡, 易烊千玺, 易烊千玺代言瑞幸咖啡",2023-12-31,未知,2018,198,418
https://www.xiaohongshu.com/explore/658eaf4e000000001d029764?xsec_token=ABK-orsztPgWgcr9h0zSlPsPJfY5q6werff22sykGdEI0=&xsec_source=pc_user,新年限定，喝完即止！,新品,"瑞幸咖啡, 瑞幸, 瑞幸新品",2023-12-30,未知,241,30,81
https://www.xiaohongshu.com/explore/658e66640000000015000581?xsec_token=ABK-orsztPgWgcr9h0zSlPsDpwRyHzIkSXXPZmI_O9pYA=&xsec_source=pc_user,终于轮到我发年度9⃣️图了！！,当别人问我这一年都做了什么时 我会说，请看⬆️ 	 纸袋改造周边袋子改造,"瑞幸咖啡, 瑞幸, 瑞幸纸袋改造, 瑞幸周边, diy, 瑞幸袋子改造, 想记录下此刻, 这个模板有点东西, 我的2023年度关键帧",2023-12-29,未知,658,77,136
https://www.xiaohongshu.com/explore/658e3635000000001d0255ef?xsec_token=ABK-orsztPgWgcr9h0zSlPsBC8Fi3w3qrERMJemGVVV34=&xsec_source=pc_user,新年重磅联名！还有3天,联名,"瑞幸新品, 瑞幸咖啡, 瑞幸, 瑞幸联名",2023-12-29,未知,429,32,251
https://www.xiaohongshu.com/explore/658ce592000000001c0119e6?xsec_token=ABfNsKaJ0XKj13996yw1Z0K3iAmriR33I5bCPR5e1OO8k=&xsec_source=pc_user,2023年瑞门收藏全图鉴，我集齐了！！,一代人有一代人的藏品🎁 2023年瑞门收藏全图鉴，我集齐了！,"年度总结, 瑞幸咖啡, 瑞幸, 我的收纳分享, 收纳整理, 我的收藏, 纸袋, 人人都有收集癖",2023-12-28,未知,3238,474,513
https://www.xiaohongshu.com/explore/658bb289000000001102da85?xsec_token=ABR5m5X17YxBxYtcodUWh6NcnUKj4EoE51pMnoO4tOgf4=&xsec_source=pc_user,瑞幸「咖啡大师手冲礼盒」诚意上市！,✅好事慢慢磨✅ 高精度不锈钢磨豆机 轻轻握住，慢慢磨 	 ☕好运冲出来☕ 不锈钢咖啡手冲壶 耐磨、耐脏、易清洗 	 🍀福气共分享🍀 高硼硅玻璃分享壶➕胡桃木托过滤杯 大杯福气同分享🍻 	 新年瑞幸🐉美事诞生 带走大师礼盒 做出你的  吧 	                 日常,"新年第一杯手冲, 小红书年货节, 咖啡豆推荐, 咖啡自制, 瑞幸咖啡, 瑞幸, 手冲咖啡, 新年礼盒, 咖啡, 手冲咖啡日常",2024-01-02,未知,287,119,247
https://www.xiaohongshu.com/explore/658bc9be000000001a000519?xsec_token=ABR5m5X17YxBxYtcodUWh6NeKAT7TlhZrpKglMIaf2KbA=&xsec_source=pc_user,在吗？帮忙进来选下瑞幸年度饮品☕,号外号外📣 年度瑞一杯评选来啦🏆 	 2023年有哪杯让你百喝不腻，又是哪杯让你记忆犹新？ 是_____？还是_______？ 	 谁才是真正的人气瑞 👇由你决定！ 	     年度冠军            测评,"瑞幸咖啡, 瑞幸, 瑞幸年度冠军, 年度总结, 2023年度总结, 我的年度9图, 评选, 瑞幸测评",2023-12-27,未知,936,192,3607
https://www.xiaohongshu.com/explore/658913b1000000003801db35?xsec_token=ABihEY49J5o-KCMlIuA2rSzQ55wWohTqFF3lT4_ywe_v0=&xsec_source=pc_user,我宣布！！！今年这颗圣诞树没有对手！,喝完的圣诞杯不要扔🥤 今年的圣诞树还要用🎄 	 📷圣诞临时圣诞拍摄点📷 让我看看还有谁要合照              圣诞可露丽拿铁,"圣诞快乐, 瑞幸打工人, 人生照片, 瑞幸咖啡, 瑞幸, 圣诞树拍照, 圣诞快乐, 圣诞节, 圣诞可露丽拿铁, 瑞幸圣诞可露丽拿铁",2023-12-25,未知,292,37,152
https://www.xiaohongshu.com/explore/6588e4b5000000003c010005?xsec_token=ABto0zS0lgZJjb-Ov4jHBspiEhXNVi0WrhngyAfKpLjTY=&xsec_source=pc_user,瑞幸今年最后一波周边✅一起买瑞XMAS🎄,TOM and JERRY联名周边再上新 这可是今年的最后一波啦🆙 🛍还原经典场景的圣诞双杯纸袋🛍 🎄新年快乐&圣诞快乐两款杯套🎄 哪个是你的爱🤭 	 ⚠圣诞小瑞彩蛋⚠ 即日起，任意1杯，即可🉐TOM and JERRY联名贴纸*1 库存有限，先到先得 	 全集齐的小伙伴，这里集合👇,"瑞幸联名猫和老鼠, 瑞幸猫和老鼠圣诞, 瑞幸贴纸, 瑞幸周边, 瑞幸咖啡, 瑞幸新品, 杯套, 瑞幸纸袋, 咖啡, 瑞幸联名",2023-12-25,未知,944,98,436
https://www.xiaohongshu.com/explore/6588e30000000000160050ac?xsec_token=ABto0zS0lgZJjb-Ov4jHBspiCn_PNXjLj13iB5i5plHdU=&xsec_source=pc_user,"深入热带雨林，我们带回了这款“绿宝石""",SOE小黑杯系列 · 绿宝石 今日全国7000家门店上新 	 ⛰︎优选自苏门答腊岛卡优塔瓦湖产区的成熟鲜果 ☕缔造出形美、外观翠绿的咖啡界绿宝石 🍒如成熟樱桃般甜感的口感 ✔系列共4款可选：美式/拿铁澳瑞白/Dirty 	 喜欢SOE的家人们，如果你附近的门店有，记得来尝尝哦～,"瑞幸小黑杯, 瑞幸soe, soe咖啡, 瑞幸绿宝石, 瑞幸咖啡, 瑞幸, 精品咖啡, 小黑杯",2023-12-25,未知,327,41,175
https://www.xiaohongshu.com/explore/6588da0700000000380346b1?xsec_token=ABto0zS0lgZJjb-Ov4jHBsppDxGQytCQBE920Fep0DShQ=&xsec_source=pc_user,圣诞可露丽拿铁🔔今天“可”喝,今日份的“可” 是🎄圣诞可露丽拿铁🎄的“可” 	 今年最后的上新🆕是什么味道？ 蛋香🥚 奶香🥛 香草🌿 圣诞的暖意，我们都藏在这杯里 	 拿这杯☕ “可”以为今年画上一个完美的句号吧,"圣诞可露丽拿铁, 瑞幸咖啡, 瑞幸新品, 瑞幸, 圣诞节, 圣诞快乐, 咖啡",2023-12-25,未知,1525,312,1292
https://www.xiaohongshu.com/explore/65880f40000000003802f1b1?xsec_token=ABto0zS0lgZJjb-Ov4jHBspqE_v5TXAuAZ5rGSoBv7GAU=&xsec_source=pc_user,等一下！我有个礼物想送你➡划一下,To亲爱的圣诞老人🧑‍🎄 虽然我在过去的11个月里都没有想起来过你，但我还是希望你能在平安夜的时候为我放置一份礼物🎁 	 如果没有的话也没关系 因为......小瑞已经替我准备好了！ 点击下方👇限时抽奖👇 让🔟个宝抱着TOM and JERRY玩偶，喝着圣诞甜心拿铁，美美过圣诞~ 	 联名猫和老鼠猫和老鼠圣诞,"瑞幸咖啡, 瑞幸, 瑞幸联名猫和老鼠, 瑞幸猫和老鼠圣诞, 动手接圣诞, 平安夜礼物, 平安夜快乐, 圣诞甜心拿铁",2023-12-24,未知,753,219,625
https://www.xiaohongshu.com/explore/6587c645000000003c0117ec?xsec_token=AB5GfZQlapvc4Mj1Xad665RKCnQ23EW-D8OULEiU-Xy-g=&xsec_source=pc_user,谁丢的？！没人要我可拿走了！,寻🎂声明 如有人捡到这个小蛋糕，可以还给我吗🥺 如果没有也没关系 因为这个蛋糕是 @子不语大王 的 	         纸袋改造      回归,"瑞幸联名猫和老鼠, 瑞幸猫和老鼠圣诞, 瑞幸咖啡, 瑞幸, 瑞幸纸袋改造, DIY, 圣诞甜心拿铁, 圣诞甜心拿铁回归",2023-12-24,未知,1229,142,196
https://www.xiaohongshu.com/explore/65857507000000001502f4e3?xsec_token=ABfnMt68VBMoFc30nViPhx4lknZU6H_lbnjw6ym300N4I=&xsec_source=pc_user,很急，发新周边等不到周一！,圣诞特别版TOM and JERRY物料来啦🎄 等不到周一了！ 现在就想给大家抢先看😎 	           纸袋,"瑞幸联名猫和老鼠, 瑞幸猫和老鼠圣诞, 圣诞, 瑞幸咖啡, 瑞幸, 瑞幸纸袋",2023-12-23,未知,964,93,359
https://www.xiaohongshu.com/explore/65856e980000000039030b90?xsec_token=ABfnMt68VBMoFc30nViPhx4nz4jFlodkI6CBylKUEqg1Q=&xsec_source=pc_user,悟了！压力大的时候就该吃点甜的！,正着念是stressed 倒过来就是desserts 	 周末了，横扫压力做回自己💪 是时候来点甜的了！ 	                 轻食,"提拉米苏杯子蛋糕, 瑞幸提拉米苏杯子蛋糕, 蛋糕, 甜品, meme梗图, 梗图, 瑞幸咖啡, 瑞幸, 瑞幸轻食",2023-12-26,未知,746,57,113
https://www.xiaohongshu.com/explore/6584f30f0000000034034b1d?xsec_token=ABPp0xAVbadtghC2NcaMYBnyJjf31b_KCVGkaFCj6Dz64=&xsec_source=pc_user,小猫也要有低像素风头像！,小猫咪也想要古早感？ 都说流行是个轮回 今天带大家轻松拿捏古早氛围感                圣诞甜心拿铁,"低像素自拍, 低像素风, 古早味, 萌宠, 瑞幸咖啡, 瑞幸, 头像分享, 圣诞甜心拿铁, 瑞幸圣诞甜心拿铁, 我和宠物过圣诞",2023-12-22,未知,936,210,77
https://www.xiaohongshu.com/explore/6584edfd0000000034037c63?xsec_token=ABPp0xAVbadtghC2NcaMYBn5N9lT3BCI3SnsCp_FAQNUs=&xsec_source=pc_user,当ai统治世界后：就是你非要吃饺子？,懒得出冬至海报了！ 我决定—— 让GPT帮我出！ 嘿嘿，做甲方的感觉真好  快乐,"冬至, 冬至快乐, 瑞幸咖啡, 瑞幸, gpt画图, gpt",2023-12-22,未知,1430,78,148
https://www.xiaohongshu.com/explore/65840591000000001502e037?xsec_token=ABPp0xAVbadtghC2NcaMYBnyqv42sVi73yQ6CAlx5vTSY=&xsec_source=pc_user,😭怎么这么难截到啊啊啊啊啊！,我服了 截图俩小时，一次都没截到！ 到底是谁一次性就能成功啊😭 	            新品,"瑞幸联名猫和老鼠, 瑞幸猫和老鼠圣诞, 圣诞甜心拿铁, 瑞幸圣诞甜心拿铁, 瑞幸咖啡, 瑞幸, 瑞幸新品, 截图挑战",2023-12-21,未知,2694,302,6152
https://www.xiaohongshu.com/explore/6582bcd4000000003a00b254?xsec_token=ABF3glSiYiWohBJ7_JDJNyHKK38BCoPthnS0ao9rdfRzA=&xsec_source=pc_user,听说有人想要冰箱贴？给你安排了👆,👂听说有人想要小瑞出冰箱贴？ 准备好实现冰箱贴自由了吗？ 	 TOM and JERRY纸袋改造相框风冰箱贴 保姆级改造教程奉上🙏 	 ⚠需要自备磁贴片哦⚠ 	     咖啡        联名猫和老鼠  猫和老鼠圣诞,"瑞幸纸袋改造, 瑞幸, 瑞幸咖啡, 圣诞甜心拿铁, 冰箱贴, 晒晒我的冰箱贴, 瑞幸联名猫和老鼠, 瑞幸猫和老鼠圣诞",2023-12-20,未知,1856,936,315
https://www.xiaohongshu.com/explore/65829820000000003801671c?xsec_token=ABF3glSiYiWohBJ7_JDJNyHAQCFx6591aZJBL3pfU2_e4=&xsec_source=pc_user,猜你喜欢👆TOM and JERRY圣诞壁纸🎄,圣诞节要到了🎄 是时候来换上TOM and JERRY圣诞特别版壁纸了 圣诞氛围感✨提前搞起来🎅 	       回归          联名,"瑞幸联名猫和老鼠, 瑞幸猫和老鼠圣诞, 圣诞甜心拿铁, 圣诞甜心拿铁回归, 圣诞壁纸, 壁纸分享, 瑞幸咖啡, 瑞幸, 瑞幸联名",2023-12-20,未知,616,140,94
https://www.xiaohongshu.com/explore/658258b0000000003a00f026?xsec_token=ABF3glSiYiWohBJ7_JDJNyHAT4p7ZffxqvhNH9wYdBM80=&xsec_source=pc_user,和实力派段奕宏一起喝实力派luckin coffee,和实力派段奕宏一起喝实力派 luckin coffee,"瑞幸咖啡, 段奕宏",2023-12-20,未知,672,60,132
https://www.xiaohongshu.com/explore/658182c6000000003802f790?xsec_token=ABU8eMJJuH9Gyhl_xOHCHfjKHeRqgxkMV3SO0ifVgGLXU=&xsec_source=pc_user,你就提我吧，好使！二创官方征集开始🔛,TOM and JERRY圣诞版特别来袭🎄 谁能拒绝圣诞的TOM和JERRY呢？ 既然不能拒绝，那就......贴它！ 纸袋，杯套，贴纸，想怎么玩，就怎么玩！想玩成什么样，就玩成什么样！ v我二创👇看看实力！ 	 联名猫和老鼠猫和老鼠圣诞,"瑞幸咖啡, 瑞幸, 瑞幸联名猫和老鼠, 瑞幸猫和老鼠圣诞, 二创, 征集, 圣诞甜心拿铁",2023-12-19,未知,268,37,123
https://www.xiaohongshu.com/explore/6581100e0000000038031c2c?xsec_token=ABU8eMJJuH9Gyhl_xOHCHfjKDWirU68GTMRwPbjZus7ys=&xsec_source=pc_user,甘肃加油！共渡难关💪,,"甘肃地震, 瑞幸咖啡",2023-12-19,未知,2938,63,472
https://www.xiaohongshu.com/explore/657fa7e20000000038027cfb?xsec_token=ABTudMo8A9D-TwbnESbuM2uT1eWCqG3BQYBKVWRiSF5XE=&xsec_source=pc_user,这个蛋糕，我先提一杯！,人气“小花盆” 🎂提拉米苏杯子蛋糕🎂终于回归啦 	 进口马斯卡彭奶酪，满杯奶香醇香 咖啡风味微苦，入口细腻绵密 可可味和奶酪香交融🍫口感层次丰富 😋吃了一口就停不下来！,"瑞幸咖啡, 提拉米苏杯子蛋糕, 瑞幸轻食, 提拉米苏, 提拉米苏杯子蛋糕, 瑞幸提拉米苏杯子蛋糕, 瑞幸新品, 蛋糕",2023-12-18,未知,702,112,648
https://www.xiaohongshu.com/explore/657fa10d0000000038016863?xsec_token=ABTudMo8A9D-TwbnESbuM2ufmLE6m6ZhRd7muM5RffvSQ=&xsec_source=pc_user,TOM and JERRY最新周边全攻略✅,叮叮当，叮叮当🔔 TOM and JERRY圣诞版周边来啦 特别款纸袋🛍和红蓝两款杯套 🎄满满圣诞氛围感 	 ❗更有贴纸特别回归❗ 	 都是小瑞精挑细选后的图案哦~ 大家zui喜欢哪一张呢    猫和老鼠圣诞  联名猫和老鼠    周边        圣诞甜心拿铁,"瑞幸咖啡, 瑞幸, 瑞幸猫和老鼠圣诞, 瑞幸联名猫和老鼠, 贴纸, 瑞幸周边, 咖啡, 联名, 圣诞甜心拿铁, 瑞幸圣诞甜心拿铁",2023-12-18,未知,1485,232,512
https://www.xiaohongshu.com/explore/657f99d80000000038025d44?xsec_token=ABTudMo8A9D-TwbnESbuM2uSMA7lW20lz03IKoTCyzqwk=&xsec_source=pc_user,今年圣诞，依然可爱鼠啦！,luckin coffee × @猫和老鼠 圣诞限定款🎄 「圣诞甜心拿铁」软萌回归！ 	 这杯是什么味道——？ 草莓甜酒风味🍓 搭配125%大师浓缩咖啡 轻盈奶油顶，配合焦糖风味颗粒点缀 	 这个圣诞🎄千万不要错过这款甜心啦💞 	 戳⬇️下方⬇️限时抽奖 还有机会🉐️周边🎁哦回归新品,"瑞幸联名猫和老鼠, 圣诞甜心拿铁, 瑞幸猫和老鼠圣诞, 瑞幸咖啡, 瑞幸, 圣诞甜心拿铁回归, 瑞幸新品, 咖啡, 猫和老鼠双旦有礼",2023-12-18,未知,3363,946,1686
https://www.xiaohongshu.com/explore/657d0d1f000000001502fccd?xsec_token=ABs65NykQO9u41wQIHJskMZe28wA_tcwDLbeAe-7AgBQ0=&xsec_source=pc_user,艾特你那个没见过雪的南方朋友来👇,雪会化，但是这里的雪不会花❄ 瑞幸杯托爆改圣诞冬雪微缩景观 这个冬天，小瑞替你们留住了⛄ 	 杯托,"瑞幸咖啡, 瑞幸, 瑞幸杯托, 雪, 艾特你想艾特的人, 改造, 这个冬天第一场雪, 微缩场景, diy",2023-12-17,未知,537,83,117
https://www.xiaohongshu.com/explore/657d0b8d000000003a00f104?xsec_token=ABs65NykQO9u41wQIHJskMZZX060sETXxrUaMjLYnbksQ=&xsec_source=pc_user,正式被确诊为刮刮乐爱好者,具体表现为—— 今天也要刮！,"刮刮乐, 烤椰拿铁, 冬天就喝烤椰拿铁, 瑞幸咖啡, 瑞幸",2023-12-16,未知,541,80,2939
https://www.xiaohongshu.com/explore/657bf96d0000000038028275?xsec_token=ABYvkw506NbP3_LYQ9gFPrAbdLKxuF1ktl3f7Ycf3MzuQ=&xsec_source=pc_user,▶️易烊千玺的花絮时间到！,“奇幻森林”的篝火旁，和片场的千玺一起感受烤椰焦香,"冬天就喝烤椰拿铁, 烤椰拿铁, 易烊千玺",2023-12-15,未知,7733,930,529
https://www.xiaohongshu.com/explore/657bc133000000003403da4c?xsec_token=ABYvkw506NbP3_LYQ9gFPrAeJdeYFpCH-OxzC3RWYDvK0=&xsec_source=pc_user,圣诞节联名嘉宾到底是谁呢？？（挠头）,评论区艾特出你pick的嘉宾👇 12月18日，揭晓答案 	     联名  新品,"瑞幸咖啡, 瑞幸, 瑞幸联名, 瑞幸新品, 咖啡, 圣诞节, 联名",2023-12-15,未知,924,54,987
https://www.xiaohongshu.com/explore/657ac2d6000000003801ffb8?xsec_token=ABprBntg9uzRQbl_zv1ja2eLVRCjYMXZAEl_Pu9JmUJ4Y=&xsec_source=pc_user,点击👇查收你的圣诞礼物🎁！,号外！号外🎄圣诞福利驾到~ 	 全网都在喝的「瑞幸挂耳咖啡-吸猫系列」，你喝过了吗？ ✅100%阿拉比卡咖啡豆 ✅2种风味，轻松冲泡 ✅18个月超长锁鲜，宛若现磨 	 🎁在小红店下单3盒「瑞幸吸猫挂耳」🐱就可🆓Get同款「猫咪圣诞保温杯」！ 数量有限，先到先得~,"仪式感礼物, 仪式感美食, 瑞幸咖啡, 瑞幸, 挂耳咖啡, 咖啡, 小红书礼物季",2023-12-14,未知,311,140,316
https://www.xiaohongshu.com/explore/657a6c3a0000000038021479?xsec_token=ABprBntg9uzRQbl_zv1ja2ePmHAaCkmOVRSSIyj9hgMdI=&xsec_source=pc_user,咖啡撒了，你的专业能做点什么,一人一句👇 让我来猜猜你们的专业是什么,"瑞幸咖啡, 瑞幸, 翻车, 烤椰拿铁, 冬天就喝烤椰拿铁, 我的咖啡日记",2023-12-14,未知,3003,423,5507
https://www.xiaohongshu.com/explore/6579625b00000000380276f9?xsec_token=ABj07rgL3s_7jp1Y-OEoKgWbFZK1dkvWM7nTBAbySTnxQ=&xsec_source=pc_user,下雪了，老板让我堆个🦌，我…………,作为一名南方人 在瓢泼大雪中用一上午的时间整了2个 你觉得哪个更能让老板满意？ ？[PK]#,你投哪个,2023-12-15,未知,301,21,100
https://www.xiaohongshu.com/explore/657843f6000000001502ce22?xsec_token=ABbjesyH4pBY7oSHDCg1RWuQMTmEUs4PyW47qLNpqkbYg=&xsec_source=pc_user,听说，这个“老头鹿”很受欢迎？,小瑞的首款金属徽章上线后收到了不少反馈 甚至还有网友总结出了抽盒🎁攻略？ 听说，这个“老头鹿”很受欢迎？ 没抽到zui想要的也没关系！ 小瑞为您提供👇鼓鹿鹿徽章👇交换区 	       周边,"瑞幸咖啡, 瑞幸, 鼓鹿鹿, 瑞幸周边",2023-12-12,未知,555,54,538
https://www.xiaohongshu.com/explore/65780096000000003802c4fa?xsec_token=ABbjesyH4pBY7oSHDCg1RWuf-iaHzBPjJgd9XakFDGi6I=&xsec_source=pc_user,非沉浸式开箱！是谁还没有Get同款？,鼓鹿鹿金属徽章大开箱🎬 我们瑞幸有自己的盲盒 另外，听我说封面款真的不叫圣诞老鹿！！,"鼓鹿鹿, 瑞幸咖啡, 瑞幸, 开箱视频",2023-12-12,未知,362,43,97
https://www.xiaohongshu.com/explore/6577c1e7000000003802db7d?xsec_token=ABp8Hjr261nMvJGyMcr4e467_sZ63uEiN0VQEU009MkWo=&xsec_source=pc_user,立体拍一拍ദ്ദി˶ｰ̀֊ｰ́ )✧瑞门版,立体拍一拍，我们小瑞也要有！ 	   后缀,"瑞幸咖啡, 瑞幸, 拍一拍, 拍一拍后缀",2023-12-12,未知,307,54,100
https://www.xiaohongshu.com/explore/6576899c000000003403f2f8?xsec_token=ABLsh8xEg7jd9bQF_nqInmI-bppxfKrk5dxzm_6O5SbDE=&xsec_source=pc_user,一颗椰子在瑞幸的一生.MP4,一头大象塞进冰箱只需要三步 问：一颗椰子变成烤椰拿铁，需要几步？,"烤椰拿铁, 冬天就喝烤椰拿铁, 瑞幸咖啡, 瑞幸",2023-12-11,未知,305,47,66
